EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Caunes-Minervois;11160;11081;43.316667;2.533333;1.37
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Caunettes-en-Val;11220;11083;43.066667;2.55;0.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Cavanac;11570;11085;43.166667;2.333333;1.41
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Cazilhac;11570;11088;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Citou;11160;11092;43.383333;2.55;1.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Comigne;11700;11095;43.166667;2.583333;1.44
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Conques-sur-Orbiel;11600;11099;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Couffoulens;11250;11102;43.166667;2.3;1.39
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Davejean;11330;11117;42.966667;2.616667;1.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Dernacueillette;11330;11118;42.933333;2.6;1.27
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Douzens;11700;11122;43.183333;2.6;1.05
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Fajac-en-Val;11220;11133;43.116667;2.45;1.58
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Félines-Termenès;11330;11137;42.983333;2.616667;1.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Floure;11800;11146;43.183333;2.483333;0.61
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Fontiès-d'Aude;11800;11151;43.183333;2.45;0.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Fournes-Cabardès;11600;11154;43.35;2.4;1.6
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Labastide-en-Val;11220;11179;43.066667;2.483333;1.06
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Labastide-Esparbairenque;11380;11180;43.383333;2.416667;1.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Lagrasse;11220;11185;43.1;2.616667;1.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Lairière;11330;11186;43.016667;2.483333;1.49
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Lanet;11330;11187;42.966667;2.5;1.04
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;La Redorte;11700;11190;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Laroque-de-Fa;11330;11191;42.95;2.566667;1.15
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Lastours;11600;11194;43.333333;2.383333;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;La Tourette-Cabardès;11380;11391;43.383333;2.35;1.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Laure-Minervois;11800;11198;43.266667;2.516667;1.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Les Ilhes;11380;11174;43.35;2.4;1.6
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Les Martys;11390;11221;43.4;2.316667;1.94
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Lespinassière;11160;11200;43.4;2.55;1.94
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Leuc;11250;11201;43.15;2.333333;0.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Limousis;11600;11205;43.333333;2.416667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Malves-en-Minervois;11600;11215;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Marseillette;11800;11220;43.2;2.55;1.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Mas-Cabardès;11380;11222;43.366667;2.366667;1.71
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Mas-des-Cours;11570;11223;43.116667;2.416667;1.22
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Massac;11330;11224;42.916667;2.583333;1.38
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Mayronnes;11220;11227;43.05;2.533333;0.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Miraval-Cabardes;11380;11232;43.383333;2.366667;1.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Montirat;11800;11248;43.166667;2.45;1.03
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Montjoi;11330;11250;43;2.483333;1.37
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Montlaur;11220;11251;43.133333;2.566667;0.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Monze;11800;11257;43.15;2.466667;1.18
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Mouthoumet;11330;11260;42.966667;2.533333;1.04
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Moux;11700;11261;43.183333;2.65;1.23
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Palairac;11330;11271;42.95;2.666667;1.65
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Palaja;11570;11272;43.166667;2.383333;0.69
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Pennautier;11610;11279;43.25;2.333333;1
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Pépieux;11700;11280;43.3;2.7;2.05
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Peyriac-Minervois;11160;11286;43.3;2.566667;1.25
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Pradelles-Cabardès;11380;11297;43.4;2.45;2.01
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Pradelles-en-Val;11220;11298;43.15;2.516667;1.12
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Puichéric;11700;11301;43.233333;2.633333;1.17
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Ribaute;11220;11311;43.1;2.633333;1.17
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Rieux-en-Val;11220;11314;43.083333;2.533333;0.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Rieux-Minervois;11160;11315;43.283333;2.583333;1.41
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Roquecourbe-Minervois;11700;11318;43.216667;2.65;1.23
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Roquefère;11380;11319;43.383333;2.383333;1.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Rustiques;11800;11330;43.216667;2.483333;0.68
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Saint-Couat-d'Aude;11700;11337;43.2;2.633333;1.17
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Saint-Frichoux;11800;11342;43.25;2.55;1.59
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Saint-Martin-des-Puits;11220;11354;43.033333;2.566667;0.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Saint-Pierre-des-Champs;11220;11363;43.05;2.6;1.05
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Sallèles-Cabardès;11600;11368;43.316667;2.433333;1.37
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Salsigne;11600;11372;43.333333;2.366667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Salza;11330;11374;42.983333;2.5;1.03
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Serviès-en-Val;11220;11378;43.083333;2.516667;0.73
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Soulatgé;11350;11384;42.883333;2.5;1.63
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Talairan;11220;11386;43.05;2.666667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Taurize;11220;11387;43.066667;2.5;0.84
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Termes;11330;11388;43;2.566667;0.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Tournissan;11220;11392;43.083333;2.666667;1.42
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Trassanel;11160;11395;43.35;2.433333;1.6
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Trausse;11160;11396;43.316667;2.566667;1.37
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Trèbes;11800;11397;43.216667;2.433333;0.98
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Vignevieille;11330;11409;43;2.533333;0.81
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villalier;11600;11410;43.25;2.416667;1.23
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villanière;11600;11411;43.35;2.383333;1.6
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villardonnel;11600;11413;43.333333;2.316667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villar-en-Val;11220;11414;43.083333;2.466667;1.27
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villarzel-Cabardès;11600;11416;43.283333;2.466667;1.53
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villedubert;11800;11422;43.233333;2.416667;1.39
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villegailhenc;11600;11425;43.266667;2.366667;1.03
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villegly;11600;11426;43.283333;2.45;1.26
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villemoustaussou;11620;11429;43.25;2.366667;0.91
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villeneuve-Minervois;11160;11433;43.316667;2.466667;1.37
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villerouge-Termenès;11330;11435;43;2.633333;1.24
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;1;Villetritouls;11220;11440;43.066667;2.483333;1.06
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Albas;11360;11006;43;2.733333;1.55
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Argeliers;11120;11012;43.316667;2.916667;2.23
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Argens-Minervois;11200;11013;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Armissan;11110;11014;43.183333;3.1;2.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Bages;11100;11024;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Bizanet;11200;11040;43.166667;2.883333;2.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Bize-Minervois;11120;11041;43.316667;2.883333;2.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Boutenac;11200;11048;43.133333;2.8;1.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Camplong-d'Aude;11200;11064;43.133333;2.65;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Canet;11200;11067;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Cascastel-des-Corbières;11360;11071;42.983333;2.75;1.61
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Castelnau-d'Aude;11700;11077;43.233333;2.683333;1.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Caves;11510;11086;42.933333;2.983333;2.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Conilhac-Corbières;11200;11098;43.183333;2.716667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Coursan;11110;11106;43.233333;3.066667;2.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Coustouge;11220;11110;43.05;2.743;-1
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Cruscades;11200;11111;43.183333;2.816667;1.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Cucugnan;11350;11113;42.85;2.6;1.84
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Cuxac-d'Aude;11590;11116;43.25;3;2.55
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Duilhac-sous-Peyrepertuse;11350;11123;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Durban-Corbières;11360;11124;43;2.816667;1.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Embres-et-Castelmaure;11360;11125;42.933333;2.816667;1.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Escales;11200;11126;43.216667;2.7;1.42
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Fabrezan;11200;11132;43.133333;2.7;1.42
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Ferrals-les-Corbières;11200;11140;43.15;2.733333;1.55
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Feuilla;11510;11143;42.933333;2.916667;2.23
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Fitou;11510;11144;42.9;2.983333;2.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Fleury;11560;11145;43.22838;3.135;-1
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Fontcouverte;11700;11148;43.166667;2.7;1.42
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Fontjoncouse;11360;11152;43.05;2.783333;1.73
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Fraissé-des-Corbières;11360;11157;42.966667;2.866667;2.05
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Ginestas;11120;11164;43.266667;2.883333;2.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Gruissan;11430;11170;43.1;3.083333;2.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Homps;11200;11172;43.266667;2.716667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Jonquières;11220;11176;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;La Palme;11480;11188;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Leucate;11370;11202;42.916667;3.033333;2.67
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Lézignan-Corbières;11200;11203;43.2;2.766667;1.67
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Luc-sur-Orbieu;11200;11210;43.183333;2.783333;1.73
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Mailhac;11120;11212;43.3;2.833333;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Maisons;11330;11213;42.933333;2.633333;1.27
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Marcorignan;11120;11217;43.233333;2.916667;2.23
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Mirepeisset;11120;11233;43.283333;2.9;2.17
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Montbrun-des-Corbières;11700;11241;43.2;2.683333;1.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Montgaillard;11330;11245;42.916667;2.633333;1.38
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Montredon-des-Corbières;11100;11255;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Montséret;11200;11256;43.1;2.816667;1.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Moussan;11120;11258;43.233333;2.95;2.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Narbonne;11100;11262;43.183333;3;2.55
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Névian;11200;11264;43.216667;2.9;2.17
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Ornaisons;11200;11267;43.183333;2.833333;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Ouveillan;11590;11269;43.3;2.966667;2.42
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Padern;11350;11270;42.866667;2.666667;1.72
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Paraza;11200;11273;43.25;2.833333;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Paziols;11350;11276;42.85;2.716667;1.84
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Peyriac-de-Mer;11440;11285;43.083333;2.966667;2.42
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Portel-des-Corbières;11490;11295;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Port-la-Nouvelle;11210;11266;43.016667;3.05;2.73
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Pouzols-Minervois;11120;11296;43.283333;2.833333;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Quintillan;11360;11305;42.966667;2.716667;1.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Raissac-d'Aude;11200;11307;43.233333;2.883333;2.11
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Roquefort-des-Corbières;11540;11322;43;2.95;2.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Roubia;11200;11324;43.25;2.8;1.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Rouffiac-des-Corbières;11350;11326;42.883333;2.55;1.61
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Saint-André-de-Roquelongue;11200;11332;43.116667;2.833333;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Sainte-Valière;11120;11366;43.283333;2.85;1.98
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Saint-Jean-de-Barrou;11360;11345;42.95;2.833333;1.92
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Saint-Laurent-de-la-Cabrerisse;11220;11351;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Saint-Marcel-sur-Aude;11120;11353;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Saint-Nazaire-d'Aude;11120;11360;43.233333;2.9;2.17
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Sallèles-d'Aude;11590;11369;43.266667;2.95;2.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Salles-d'Aude;11110;11370;43.233333;3.116667;2.98
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Sigean;11130;11379;43.033333;2.983333;2.48
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Thézan-des-Corbières;11200;11390;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Tourouzelle;11200;11393;43.25;2.733333;1.55
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Treilles;11510;11398;42.916667;2.95;2.36
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Tuchan;11350;11401;42.883333;2.716667;1.61
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Ventenac-en-Minervois;11120;11405;;;
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Villedaigne;11200;11421;43.216667;2.866667;2.05
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Villeneuve-les-Corbières;11360;11431;42.966667;2.766667;1.67
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Villesèque-des-Corbières;11360;11436;43.016667;2.85;1.98
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;2;Vinassan;11110;11441;43.2;3.066667;2.8
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Airoux;11320;11002;43.366667;1.866667;1.71
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Ajac;11300;11003;43.05;2.15;0.64
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Alaigne;11240;11004;43.116667;2.1;0.86
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Alairac;11290;11005;43.183333;2.25;0.59
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Alet-les-Bains;11580;11008;43;2.266667;1.71
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Alzonne;11170;11009;43.266667;2.183333;1.03
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Antugnac;11190;11010;42.95;2.233333;1.15
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Aragon;11600;11011;43.3;2.316667;1.25
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Arques;11190;11015;42.95;2.383333;1.15
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Artigues;11140;11017;42.8;2.216667;2.18
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Arzens;11290;11018;43.2;2.216667;0.57
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Aunat;11140;11019;42.8;2.1;2.18
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Axat;11140;11021;42.8;2.233333;2.18
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Baraigne;11410;11026;43.333333;1.833333;1.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belcaire;11340;11028;42.816667;1.966667;2.07
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belcastel-et-Buc;11580;11029;43.033333;2.366667;0.83
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belflou;11410;11030;43.316667;1.783333;2.02
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belfort-sur-Rebenty;11140;11031;42.833333;2.05;1.95
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Bellegarde-du-Razès;11240;11032;43.1;2.016667;1.14
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belpech;11420;11033;43.2;1.75;2.14
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belvèze-du-Razès;11240;11034;43.133333;2.1;0.89
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belvianes-et-Cavirac;11500;11035;42.85;2.2;1.84
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Belvis;11340;11036;42.85;2.083333;1.93
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Bessède-de-Sault;11140;11038;42.783333;2.116667;2.3
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Bouriège;11300;11045;42.983333;2.166667;1.09
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Bourigeole;11300;11046;42.983333;2.133333;1.25
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Bram;11150;11049;43.25;2.116667;0.91
Sud-Ouest;91;Languedoc-Roussillon;Montpellier;11;Aude;Carcassonne;3;Brenac;11500;11050;42.883333;2.15;1.61
